Link,Line,Dir,Order,From NLC,From ASC,From Station,To NLC,To ASC,To Station,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
ELEu_BAK_NB>LAMu_BAK_NB@BAK,Bakerloo,NB,1,570,ELEu,Elephant & Castle LU,628,LAMu,Lambeth North,17538.635999999904,531.4645999999998,5999.486199999969,4911.284999999957,4258.166399999978,1408.4624000000017,429.7714000000011,6.576399999999991,14.922399999999987,25.7336,46.00160000000004,64.07140000000011,83.45000000000013,122.35619999999996,168.3529999999995,230.6995999999988,308.52259999999853,404.4047999999978,500.73839999999717,620.8149999999972,667.6707999999978,704.2183999999971,676.2799999999971,621.3097999999975,502.44719999999717,425.2029999999968,337.17659999999745,287.2235999999979,237.2575999999981,216.9993999999984,200.40239999999852,194.58879999999874,187.34259999999855,186.89799999999863,184.7639999999987,188.60219999999862,188.03259999999844,192.69039999999825,192.90459999999814,195.97539999999788,193.07039999999765,193.87399999999766,189.8581999999977,188.55459999999766,185.87379999999783,189.516199999998,191.860399999998,200.93959999999808,211.76899999999816,243.378599999998,268.908599999998,296.085799999998,321.30599999999794,352.81119999999777,378.8013999999982,388.0977999999982,403.7171999999981,412.76819999999833,410.39839999999833,374.8651999999981,346.93639999999834,307.9981999999985,264.38059999999865,218.7683999999989,185.36019999999942,161.09499999999986,135.40620000000004,116.77160000000023,102.41780000000057,95.63760000000059,88.28240000000058,83.70900000000051,78.33280000000046,73.92380000000037,68.75760000000028,64.38240000000019,61.136400000000194,56.21280000000015,53.326600000000184,48.038000000000174,41.77680000000012,35.922600000000074,29.189600000000056,19.370400000000018,11.927200000000004,7.081600000000001,1.4069999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMu_BAK_NB>WLOu_BAK_NB@BAK,Bakerloo,NB,2,628,LAMu,Lambeth North,747,WLOu,Waterloo LU,22917.22699999981,576.4201999999991,6992.2647999999535,6731.897999999902,5912.70619999996,2069.4059999999918,634.5318000000038,8.04439999999999,19.3794,32.822200000000024,41.08380000000004,65.8258000000001,103.11619999999985,126.37099999999974,179.77739999999932,262.71919999999807,367.2083999999971,437.2791999999967,592.4425999999955,695.4387999999951,788.4781999999964,789.0695999999962,808.1459999999955,710.9395999999962,615.1853999999961,498.1921999999952,427.16559999999527,351.7413999999954,311.5831999999956,287.878199999996,266.74179999999643,258.5111999999966,248.5095999999971,247.544399999997,246.20439999999692,254.35519999999656,255.89079999999626,261.5461999999959,265.24459999999567,269.8995999999952,266.07539999999517,267.0403999999952,266.1473999999954,265.0723999999953,264.4557999999956,269.72419999999545,276.57479999999595,288.4163999999957,304.64219999999585,339.7509999999961,398.34739999999636,421.86379999999633,450.3065999999969,515.7857999999965,539.9565999999969,529.6891999999971,550.6143999999972,592.3673999999967,548.6137999999968,512.4617999999963,472.15419999999637,431.02419999999603,347.8683999999963,301.55799999999647,261.9063999999971,230.93939999999756,197.34519999999833,171.861399999999,151.5389999999997,142.21660000000006,135.9978000000003,130.47540000000066,122.91500000000063,115.82140000000065,106.83040000000076,97.14300000000084,89.0228000000007,85.17980000000068,80.23340000000054,71.48880000000041,59.666400000000245,49.12980000000018,40.00000000000009,26.674600000000037,17.17200000000001,12.138000000000002,6.683200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLOu_BAK_NB>EMBu_BAK_NB@BAK,Bakerloo,NB,3,747,WLOu,Waterloo LU,542,EMBu,Embankment,55646.25899999954,1525.6565999999889,20115.929599999938,14709.563799999765,13176.0027999999,4610.730799999949,1508.3753999999994,12.43839999999998,28.545000000000105,51.07780000000024,82.69580000000023,158.91799999999915,236.41919999999826,386.6935999999962,568.8687999999947,832.3651999999919,1107.0357999999908,1406.9117999999899,1766.9837999999954,2033.641000000003,2227.9502000000125,2220.6932000000115,2192.4488000000065,1947.1061999999972,1731.6661999999862,1417.747799999976,1231.3795999999772,1025.6523999999808,869.8789999999844,730.6383999999869,666.2159999999888,627.510199999989,581.4375999999904,575.447599999991,577.561199999992,583.1593999999916,578.2635999999919,582.8809999999909,576.8903999999908,565.2469999999907,549.5123999999914,541.354799999991,530.9555999999915,518.8367999999915,511.6625999999917,514.2469999999917,523.9831999999916,544.477799999991,582.5755999999914,641.1581999999908,710.0159999999902,772.2089999999909,868.9815999999921,950.8679999999913,1039.5627999999929,1109.432999999994,1251.5435999999938,1288.982999999993,1318.926799999993,1285.4651999999908,1253.39839999999,1087.310799999989,949.320599999989,794.4261999999901,655.210199999991,510.6013999999914,414.99119999999306,353.50579999999474,308.9583999999958,285.57339999999715,273.70139999999816,265.290799999999,252.19559999999947,248.34659999999957,247.92979999999952,239.35279999999986,230.58779999999993,212.89099999999985,193.89339999999984,172.63599999999988,137.76979999999998,107.11679999999993,89.75160000000002,60.87440000000004,31.353200000000037,21.08520000000001,11.063400000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBu_BAK_NB>CHXu_BAK_NB@BAK,Bakerloo,NB,4,542,EMBu,Embankment,718,CHXu,Charing Cross LU,62318.106999999276,1604.2185999999856,19433.367999999864,16551.5215999997,16814.94039999986,5863.958799999896,2050.0995999999873,15.254000000000055,23.98560000000005,48.36480000000026,104.66079999999971,171.02499999999867,250.54879999999747,413.6773999999954,576.7021999999937,785.5353999999916,1043.9927999999895,1407.966599999993,1638.6765999999923,1990.3733999999995,2121.9126,2201.1977999999976,2044.11259999999,1968.5529999999844,1638.7809999999758,1420.4287999999738,1171.8373999999758,1030.8975999999789,832.2609999999839,745.8313999999848,685.7457999999867,656.241799999987,617.608999999988,622.3373999999877,630.8359999999885,643.3141999999884,648.144799999989,657.7183999999883,653.6281999999883,649.8113999999887,640.9255999999888,635.6941999999876,628.7115999999891,622.7603999999899,616.8115999999902,627.5719999999899,640.7271999999903,668.0023999999886,712.2507999999881,779.0355999999872,904.653199999987,991.0609999999867,1071.7717999999886,1175.4315999999894,1365.9451999999894,1428.9321999999906,1546.1173999999912,1639.1531999999902,1742.1421999999875,1640.1233999999881,1556.1081999999874,1410.8995999999859,1247.2545999999852,999.9507999999864,823.0993999999858,670.9323999999859,548.9233999999885,458.68139999999056,397.06239999999207,362.8385999999928,340.97039999999384,323.8813999999945,313.18979999999493,313.3587999999949,311.0699999999952,313.33199999999545,307.1961999999963,293.43279999999686,267.33819999999815,233.40559999999923,191.19960000000032,152.6804000000003,119.31680000000023,80.2070000000002,50.59180000000019,27.39820000000004,14.001000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHXu_BAK_NB>PICu_BAK_NB@BAK,Bakerloo,NB,5,718,CHXu,Charing Cross LU,674,PICu,Piccadilly Circus,72857.86599999938,1886.6423999999806,21791.325999999986,18952.6017999997,19818.050199999885,7432.778999999888,2976.466599999978,19.009200000000128,28.73880000000013,59.84120000000021,126.46699999999932,201.07639999999824,294.99819999999636,484.46099999999404,672.0505999999922,903.0121999999899,1193.0777999999887,1584.8445999999954,1842.1361999999986,2127.603000000005,2377.1428000000133,2465.075000000024,2300.059000000013,2199.947200000004,1926.8867999999936,1576.2055999999845,1295.3357999999741,1132.7755999999765,919.5559999999817,826.3757999999845,762.6859999999859,731.6919999999867,691.1119999999877,699.5399999999872,711.8519999999883,727.9167999999884,736.6057999999887,752.064599999988,749.469999999988,747.324999999988,740.2109999999884,737.6845999999872,733.0251999999889,728.6231999999893,724.0583999999898,742.0307999999893,761.1093999999898,794.9525999999887,849.6737999999887,930.8317999999878,1021.4293999999885,1127.4477999999885,1267.5959999999898,1395.36219999999,1544.1629999999914,1745.557799999995,1872.918999999996,1941.3419999999944,1982.2395999999922,2001.3051999999905,1823.8783999999866,1656.2565999999847,1459.9825999999834,1243.9361999999844,973.9259999999856,808.4663999999855,674.7521999999874,574.7259999999902,506.8261999999917,471.2087999999922,448.1947999999933,429.30399999999406,420.35999999999467,434.08019999999453,446.99819999999465,461.14159999999487,460.74119999999533,444.00579999999536,399.89719999999636,338.6511999999977,268.9907999999987,209.7565999999994,160.71979999999985,107.0854000000002,68.49620000000019,38.24180000000014,18.739000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICu_BAK_NB>OXCu_BAK_NB@BAK,Bakerloo,NB,6,674,PICu,Piccadilly Circus,669,OXCu,Oxford Circus,85019.28499999929,1603.8411999999867,18032.773199999836,20862.906799999677,24704.49519999998,12704.118799999856,7111.14979999993,0.0,26.38000000000021,57.13040000000032,97.47640000000037,184.6321999999989,288.7491999999976,396.73679999999564,552.7361999999936,756.456999999991,967.2799999999896,1293.9391999999887,1530.2391999999882,1834.008599999994,1969.3797999999933,2043.2965999999908,1887.8961999999883,1820.1427999999842,1520.620599999977,1312.7543999999766,1096.7587999999778,974.85459999998,815.0521999999843,752.9627999999846,716.6467999999862,692.0623999999872,682.9235999999875,678.3135999999881,701.704999999988,723.558199999987,755.2153999999872,763.3299999999867,802.5039999999855,823.313199999986,838.1031999999863,850.4615999999858,884.4635999999866,882.7023999999873,906.0317999999871,932.6769999999872,978.9097999999884,1030.9021999999868,1121.2387999999864,1222.6099999999844,1332.3645999999846,1508.6153999999824,1593.2761999999855,1719.3051999999866,1981.0921999999955,2139.3465999999967,2214.0894000000026,2359.864000000005,2517.613200000013,2370.496200000008,2268.0124000000064,2107.481400000001,1925.302999999995,1612.598399999987,1409.4917999999855,1235.1293999999855,1097.2941999999864,982.1585999999879,918.164799999988,878.7787999999881,864.7689999999893,865.0845999999893,874.9143999999902,934.0759999999907,1031.6587999999902,1105.2581999999884,1106.0729999999885,1087.7665999999879,981.2593999999887,814.8233999999907,617.1211999999936,506.2187999999958,360.58519999999777,247.53019999999904,146.39719999999974,94.8027999999999,30.383400000000034,12.930400000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCu_BAK_NB>RPKu_BAK_NB@BAK,Bakerloo,NB,7,669,OXCu,Oxford Circus,685,RPKu,Regent's Park,95766.52299999878,2148.338199999967,19615.72019999977,23061.628399999387,27966.552200000013,15427.97399999974,7546.309999999879,0.0,29.78720000000011,67.84920000000028,124.91399999999985,236.4777999999978,383.9171999999943,542.4097999999908,762.9829999999838,1038.467799999979,1337.0997999999788,1557.9687999999799,1762.7657999999815,2000.7371999999905,2064.677999999992,2035.04659999999,1942.6885999999881,1846.5353999999797,1557.1101999999728,1344.2225999999698,1128.3993999999686,1016.9373999999676,880.748399999972,820.9511999999727,777.0699999999762,760.2959999999769,746.2925999999777,729.1219999999788,744.7009999999782,772.2695999999753,793.027799999974,818.5055999999738,866.7585999999733,895.2277999999741,920.3189999999756,947.6057999999764,977.894799999975,1000.1655999999748,1027.4277999999738,1055.803799999973,1117.3585999999748,1183.9697999999746,1251.3717999999735,1365.332599999971,1592.470799999978,1723.0339999999765,1857.1921999999795,2096.216599999989,2279.1658,2371.4610000000025,2531.128800000009,2735.294400000017,2725.401200000017,2657.5690000000172,2516.2934000000078,2367.235200000001,2106.5605999999907,1905.7001999999832,1729.4997999999753,1581.5675999999762,1422.4123999999772,1298.864599999979,1191.1671999999785,1120.2725999999784,1076.7367999999776,1037.1981999999784,995.0199999999788,1014.3173999999783,1055.2171999999794,1097.9805999999792,1105.9775999999788,1123.5009999999788,1049.799599999982,888.2501999999846,717.1933999999885,575.5565999999925,396.6087999999965,261.03779999999824,181.0099999999992,101.85619999999977,35.45000000000006,12.088200000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPKu_BAK_NB>BSTu_BAK_NB@BAK,Bakerloo,NB,8,685,RPKu,Regent's Park,511,BSTu,Baker Street,92869.85499999888,2000.1085999999718,17841.318599999784,21919.26499999941,27902.648600000044,15679.314199999766,7527.199999999879,0.0,29.78260000000009,43.55180000000014,92.04160000000023,231.37539999999746,334.99559999999576,520.6251999999919,747.7363999999861,1003.8049999999812,1173.9501999999816,1400.1685999999827,1606.2295999999853,1745.0871999999883,1867.3471999999924,1850.6803999999906,1819.1235999999865,1622.788199999981,1471.9489999999755,1211.5941999999704,1068.5953999999683,920.6883999999685,842.8139999999707,750.0153999999749,713.4131999999784,701.8489999999792,691.9671999999797,679.28659999998,697.6801999999792,726.4319999999764,748.3731999999756,775.5135999999753,823.6611999999741,851.6853999999743,876.551599999975,903.6359999999754,934.0985999999741,958.2211999999748,987.1111999999748,1019.125799999975,1084.4753999999766,1155.8431999999762,1227.3475999999753,1346.8405999999727,1502.634399999973,1628.0337999999726,1846.4019999999832,2002.4057999999927,2174.711400000004,2337.8294000000124,2619.23340000002,2658.539000000017,2723.6342000000136,2684.1690000000117,2639.7982000000115,2381.2688000000044,2206.6235999999976,2017.9651999999926,1826.6731999999865,1588.3357999999796,1428.2661999999787,1303.8167999999791,1196.0583999999785,1125.3435999999786,1081.6897999999778,1041.2247999999786,997.8519999999788,1016.3161999999784,1055.7721999999792,1097.1159999999786,1103.7863999999788,1073.1413999999804,1008.0823999999832,885.1731999999852,714.8295999999893,556.2477999999929,443.2879999999952,298.75259999999764,180.47119999999896,101.42719999999949,52.974799999999675,11.909400000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSTu_BAK_NB>MYBu_BAK_NB@BAK,Bakerloo,NB,9,511,BSTu,Baker Street,641,MYBu,Marylebone LU,98418.82699999881,2307.203399999962,20588.2253999998,22070.440799999353,30940.991600000107,15602.016999999709,6909.948799999882,0.0,19.077200000000147,49.313600000000235,110.58339999999956,238.69959999999682,415.05919999999315,607.0087999999895,867.4615999999828,1158.5397999999789,1401.5925999999781,1611.7545999999813,1908.5511999999871,2048.355399999992,2196.1646,2156.668800000001,2104.5925999999936,1878.6385999999814,1648.6157999999784,1320.0257999999667,1154.7255999999625,976.2693999999652,843.6479999999683,776.9931999999696,742.2751999999729,706.9341999999757,691.4777999999756,674.2291999999775,693.9365999999758,700.9365999999756,730.9135999999746,749.0347999999747,797.0891999999732,820.146999999974,860.5505999999741,876.5381999999748,928.2177999999716,944.7665999999724,979.3145999999717,1013.9445999999722,1111.318999999972,1173.3095999999746,1283.1637999999728,1398.5705999999718,1596.860599999974,1804.7767999999796,1982.2825999999893,2138.903800000001,2387.389200000011,2669.7304000000186,2837.0062000000203,2961.402400000017,3093.969800000017,3122.1474000000185,2875.0624000000207,2635.9890000000114,2432.331600000001,2151.069599999992,1820.0459999999805,1608.027799999968,1441.255799999969,1287.4345999999714,1180.3421999999714,1102.4503999999727,1073.4351999999733,1021.058999999975,979.2493999999773,961.5415999999792,976.10539999998,975.723999999981,967.6403999999814,974.0855999999808,926.6099999999826,806.8141999999858,667.8739999999884,549.8279999999919,405.5283999999955,275.15579999999727,186.10439999999844,114.0303999999992,48.818599999999684,11.735000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBu_BAK_NB>ERBu_BAK_NB@BAK,Bakerloo,NB,10,641,MYBu,Marylebone LU,774,ERBu,Edgware Road (Bak),80205.26499999865,2025.6357999999677,17261.078399999773,18185.241799999447,23992.96159999986,13093.61999999969,5646.727399999893,0.0,19.00960000000016,47.13540000000022,100.82759999999996,208.7467999999979,364.3725999999945,528.732599999991,756.8111999999838,1015.5375999999798,1232.245199999978,1413.7749999999808,1663.3909999999844,1762.197999999989,1856.11179999999,1797.434999999991,1727.4665999999859,1482.2667999999796,1321.5943999999754,1056.7509999999722,932.305999999968,797.4579999999698,735.5535999999712,653.0655999999732,628.4629999999753,597.0043999999782,585.3643999999781,571.1895999999798,590.2223999999785,591.6819999999798,616.5557999999791,625.9515999999791,664.9783999999769,677.0865999999783,710.9595999999773,721.3683999999781,767.502999999975,774.4713999999766,804.3737999999765,828.3531999999767,906.0485999999763,941.6057999999787,1027.862799999978,1109.0985999999775,1259.021199999977,1345.9875999999776,1539.9919999999781,1654.2503999999797,1855.0489999999847,1972.95739999999,2151.5959999999923,2276.436399999999,2392.370200000004,2351.7133999999983,2278.6121999999937,2196.3885999999875,1977.6083999999792,1762.3013999999705,1579.8833999999695,1407.8037999999688,1209.0049999999699,1073.3153999999718,987.7789999999733,916.0927999999748,896.1819999999748,844.4587999999768,811.9363999999791,794.9199999999805,809.9419999999812,802.4015999999826,790.1447999999828,789.6709999999831,728.3369999999852,647.2805999999874,534.6143999999905,447.0887999999933,337.9539999999954,253.63919999999698,159.50579999999843,100.77459999999915,44.673199999999724,10.642400000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
