Link,Line,Dir,Order,From NLC,From ASC,From Station,To NLC,To ASC,To Station,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
ELEu_BAK_NB>LAMu_BAK_NB@BAK,Bakerloo,NB,1,570,ELEu,Elephant & Castle LU,628,LAMu,Lambeth North,13334.019439721113,226.11228993511185,1593.8803030128365,6354.973787322533,2685.8846381607923,1642.4800735081108,830.6883477817279,4.287296761338875,8.588949409340843,14.922078756288474,24.562406355251433,31.774298332939097,36.67588645205341,47.838724381776714,57.46264948612298,69.35153778203818,81.05408660960575,92.47613357885193,99.15056245296694,113.69967420136656,115.24548815978805,130.87192915823962,146.23571241825513,168.8508182954099,176.6927357286467,196.27532706488117,203.97629756278667,215.35273245190498,215.27901825201644,226.82449314688915,234.06641236494355,247.40004880771332,254.85714962912118,269.3145581967577,275.6646287386347,288.99538975705366,290.5968939565656,298.76143603966875,299.24986242017053,305.09690782632646,297.52104243665195,297.4139699182286,287.48728085703067,282.43438398639887,269.7078728162578,264.746339055548,255.31176101813568,251.8168187527024,243.2861648825465,243.1301994072384,240.65842260402883,238.2089915736449,233.7856829645384,231.6947915437926,230.13888787425805,224.2032704451408,223.21867539863652,220.9488723621228,223.33710870595647,219.20851630435484,215.8079037225151,215.16234724596768,210.16959001986362,199.3917329854064,186.87692795878098,177.69077545005055,158.49431751587056,144.7650377412865,131.88305903668734,123.3478715408213,113.29356253228863,108.67266219671285,103.6265028023865,99.32097729821898,95.1166464495998,93.55467319374971,94.41869543982416,90.50268078691572,91.75885160514099,91.43819610854368,87.68765667750868,84.23677668577004,75.0550743261816,55.42432449163513,37.4756016000926,23.14368034278422,5.992136523581427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMu_BAK_NB>WLOu_BAK_NB@BAK,Bakerloo,NB,2,628,LAMu,Lambeth North,747,WLOu,Waterloo LU,18900.66351308993,270.36549190882556,2115.114845370087,9042.051324669188,4207.19263410612,2206.202399789117,1059.7368172465979,5.3771170467463945,11.933542793843644,19.813416811737817,25.163134359019946,35.58067298221076,48.819257374974725,55.224829775205535,68.45352076508672,89.09861968934915,106.347493242596,109.53200509714264,129.26132635872756,140.6644639704061,152.7263949090347,163.90871587188897,200.66217232438999,222.16491716868646,245.0196238250597,266.336486487436,289.39262642537005,297.0160836424672,307.8275623933157,321.3348331781433,329.6544535294321,340.62673288419955,348.0588474989968,364.4422124194977,372.544787787637,390.9477866155263,399.1908594113884,411.57232700745783,415.799221345902,423.4444666174645,415.1322976978907,414.67448337162887,407.7406920659988,400.6791775220652,390.69758480362924,388.5563035876651,382.9165352283528,379.7337879897142,373.89137469794747,375.75840745506514,389.8105059178035,379.07506244899565,372.1318701144397,388.1737696136791,376.05890608893685,349.75206770182905,349.77908808531663,367.0464041320475,343.43292427899206,337.4593473946703,329.23621623419047,324.02282964549784,291.02414836752473,274.6422713268024,258.74272172544016,242.86281286819445,217.19435543058376,196.46751618827358,178.22589712329625,164.53158431625238,151.10383160727974,142.70879564870438,133.2501366895831,126.3136451351995,120.15883172950785,117.3852828140624,116.91986825578634,120.44498194609716,121.41429139375485,119.67250689666515,109.60640039410721,99.55254174171594,91.25535513213332,66.70573927107208,45.77769925228542,32.76010820516659,18.242041943751573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLOu_BAK_NB>EMBu_BAK_NB@BAK,Bakerloo,NB,3,747,WLOu,Waterloo LU,542,EMBu,Embankment,43155.24854650884,444.8386444582187,4118.543043568777,19546.839945240896,10314.257322679605,6049.917499846739,2680.8520907145844,7.727954017571074,17.91604515389954,28.650765618413075,39.19822718522444,58.69066766152845,73.56736391087401,96.96565129061264,122.12196962009548,155.79612706086382,177.05843774104937,199.37723564024967,226.83631019461416,254.72088310764184,283.13762533607377,322.64435043733187,388.30013586364515,436.5821669385239,505.7092622541214,559.2855349553669,609.0949740392949,638.3616376799313,662.0693518843769,687.0511120064742,718.7790063229953,750.2671945819234,775.6895550801595,822.92710083916,842.8465529792171,870.117916696845,885.3446814111524,911.4623221495793,928.9282729237964,940.5227093444296,925.7497192185866,926.369950357489,897.2776023797123,858.4598749702393,819.5804279618872,800.1408674840993,784.03525700989,778.39852764461,769.926199563838,776.2804317352883,776.2536730152127,763.7100261939087,785.586576106541,793.5265424763885,812.8540023076503,831.5580154517357,892.8882966069693,893.3858444456422,924.242229324128,922.5433454309692,934.9346012837303,897.5065541488251,861.5212889031177,803.7168278892862,738.4369475757045,656.8621055719093,569.0260176769375,520.9275028165728,471.2158032698046,436.408228752166,406.6910228154721,391.80263154268545,361.07758949101617,349.33087629617074,344.42194614901473,341.43580717047627,337.4133130990208,320.70793722078554,308.72945324400484,301.49055363093794,263.1183516928436,226.74776386671573,217.68063595175568,159.67700304292018,97.41057082775309,67.99110804032911,38.44959292704224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBu_BAK_NB>CHXu_BAK_NB@BAK,Bakerloo,NB,4,542,EMBu,Embankment,718,CHXu,Charing Cross LU,49829.60159120985,501.1688645181184,4308.854550843022,21776.47039192736,12670.565904021085,7170.4549538571855,3402.0869260430754,8.758218316345621,13.894925192683873,26.324560231529652,48.135694022994315,66.8929804729416,80.31689394267184,116.63218975198991,140.21340258696156,164.28772602513826,190.78826590661143,226.98434656101205,237.86382993236128,279.9128008791571,295.5302661608541,348.75194729150115,386.56488436534255,471.92177744504346,510.2945927838237,578.6879263625848,617.2661871295918,672.713900829593,673.1785185466553,718.6240967154155,755.5527368735885,790.5832684814733,815.0358543142079,876.8918254911507,905.2701116349108,941.8862093766625,964.7068717515033,1003.998276203438,1019.2693550043788,1042.7511540318196,1036.4794998713496,1047.2346712713274,1019.7020473512204,985.9290790771432,947.6739908379888,936.1189588838271,915.5628335167224,914.3381909255372,914.0941011705197,920.789546589951,958.0852931769772,959.9577659605956,955.2094181286856,967.2059531598708,1047.5289883529397,1043.1797143111116,1065.857849786009,1103.1816678679927,1178.915319576292,1128.0805281792193,1098.8815901762696,1082.489286613899,1040.0778219081983,928.5998254455938,849.8008258547059,780.9488891826578,691.3956066283397,620.2198656204247,558.7506271584599,522.1015294154537,482.71229929511503,458.7549233527795,434.40700385247897,427.0921300599431,415.67142799123343,421.5149582345755,419.9984179448956,412.96112084230776,397.7130720876365,369.42499991642404,339.20540759669126,299.4247419113944,271.4508072125126,197.9677891422466,141.4577622404359,84.71314869157143,46.254700222383875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHXu_BAK_NB>PICu_BAK_NB@BAK,Bakerloo,NB,5,718,CHXu,Charing Cross LU,674,PICu,Piccadilly Circus,58025.35411787432,591.1429580231352,4782.249149039319,24182.431140459274,15231.055063195308,8583.022056219448,4655.45375093786,10.258087193591765,15.977395609731062,30.396670370451172,56.84346293932754,78.65738150642615,96.0454303799518,137.72165171315183,165.24287831050395,191.70535366546798,221.3292873737037,259.72910845697976,271.25751405698793,300.1692495947827,332.979473857367,389.29081016077964,428.8263106482766,519.084314320357,573.6362605468105,627.5771901881266,666.6642761696794,725.0932365454685,726.6463753850952,777.4862300067084,817.2386827029109,856.7337198568537,884.1603515364787,952.8017828811577,983.3064833783596,1023.8750109787752,1050.065818133549,1097.5973246291928,1113.619206545678,1142.122663857881,1141.1792018705678,1157.339798524232,1130.7354678930126,1099.8648745962807,1065.090998043007,1064.5220785036147,1053.700006783783,1062.8421469566256,1074.624772862279,1091.0006047401096,1090.784303247647,1106.2689191184559,1143.5829099757793,1168.112159667371,1221.3613857176165,1320.8534181201765,1344.036941446195,1352.8666963351457,1379.548084126357,1403.6379295204165,1307.2505771353487,1275.211834868529,1208.324207163916,1121.0829073287985,980.0124639531945,902.2323908355913,801.3380533017702,724.9874437157217,657.4613068060963,619.8163843938054,577.4840213386772,553.527747099204,535.8357568968527,548.6182426704223,560.6253378793152,583.1011082069083,591.6466235637376,584.5928957929938,556.6327522300977,502.82912871910287,450.6936530657877,395.9217756369705,359.5934494548804,262.01748277500593,188.33615454280326,116.75089691857343,63.33783003099821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICu_BAK_NB>OXCu_BAK_NB@BAK,Bakerloo,NB,6,674,PICu,Piccadilly Circus,669,OXCu,Oxford Circus,72257.53814164386,600.8334632484396,4424.266112522655,23895.25573786585,19334.66333087734,13289.563517321621,10712.955979807955,0.0,16.922374402604518,34.51185485139143,54.12134128517279,84.85977509305027,115.1327031234692,135.34927308193812,159.93614141081315,189.05887880684242,207.80740138278915,240.78216864144542,257.4074685236629,292.9823906987553,312.14374501476243,356.190725866692,390.2083428264586,476.64784885270456,512.6161388993144,573.93431427196,614.4866887372685,654.7147745423265,660.2522737283688,691.5316427862563,727.362507190516,750.5807016448856,786.7607659596978,811.7827842615059,854.0022332789817,883.4202004460402,929.1597910981644,950.7653636988147,1013.3757467523982,1054.099556167029,1084.927192267328,1104.0756429627775,1134.5603187230804,1115.4373162806696,1130.6558285045658,1145.8771130734342,1183.6440388637625,1225.1963392375706,1297.8602350796025,1338.312076835885,1366.9012944821854,1447.9271710601345,1448.8660584354595,1470.3785398362384,1615.4917732163856,1686.199369020556,1662.2910529084234,1722.6045922870153,1815.4699788212906,1698.411615441762,1645.5139856814385,1594.6146807046796,1526.8945134639578,1363.4140737020502,1291.2184094287768,1224.0128248119058,1154.6294336975004,1085.9737509089123,1048.2833106761175,1006.8135077538001,982.8377818202257,977.0270339557956,990.4766650466536,1033.2559640646982,1131.6207614551856,1240.2069224240668,1288.2919049778293,1319.4524397416715,1299.0658168866426,1202.3459816756495,1012.662352687672,955.7063805846648,783.7057005750506,636.6046233782799,436.9577159242201,322.32780504466587,140.2152047903544,75.41313111718759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCu_BAK_NB>RPKu_BAK_NB@BAK,Bakerloo,NB,7,669,OXCu,Oxford Circus,685,RPKu,Regent's Park,74355.34739974997,773.9552930446437,6870.950819356729,24665.408016442067,18172.829979323647,13317.050473957388,10555.152817625496,0.0,10.660529428355863,25.757495008602827,49.02478197299374,93.4109272364023,145.77734093013638,194.7867256524384,254.5374928157141,325.15232785072214,379.0895066123768,407.95741749322076,440.0590917386338,491.2069970350204,518.2382567453141,559.2049085155603,614.879583644432,719.0870751617822,755.5665498297127,809.4451484559163,851.0639562740379,890.5280692990716,869.1269836405884,884.5186863481629,885.9155381883409,891.7084352573315,905.5183394881986,913.9005095968247,927.2031820581709,951.4087518121097,964.1409770200073,975.0280940330887,1014.0194942340963,1040.1187921688102,1053.9294098792973,1071.6552637652576,1084.5389083114892,1085.3570972688408,1094.5890118753998,1104.2903854897197,1132.4398469969235,1173.638520711131,1195.5880447716079,1233.7741698570821,1322.4715043705146,1355.3130574487413,1378.3366365037307,1482.9647782455836,1538.4431126311686,1554.7416560317195,1578.3992861990218,1660.3184617275929,1626.7835214364393,1589.0193295931065,1513.1871485898334,1497.110907306309,1398.212083610405,1334.1656016429504,1293.3963850721475,1278.722384234377,1213.7366638353972,1157.0204471418124,1093.0991265730038,1045.5323548183153,996.47624247105,959.1384772261544,939.0617928824921,969.9930563797394,1036.7079416799506,1118.2237159251342,1183.9878436186737,1260.1257338525795,1275.0103178146448,1159.548047906248,1052.151923613701,981.3986315847984,802.0756913901814,646.4675263644647,501.14993125238226,337.69030431925165,159.27079105300203,78.0523589304322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPKu_BAK_NB>BSTu_BAK_NB@BAK,Bakerloo,NB,8,685,RPKu,Regent's Park,511,BSTu,Baker Street,72516.87974357702,728.1704609015146,6475.932607958902,23627.27350336669,17884.31991090832,13324.302849849937,10476.880410591668,0.0,10.596616096682725,16.256850666225187,35.81769318802024,91.82357048659685,129.61074349873826,189.3035340471169,254.76145291813447,323.59898715564145,342.7410821509193,384.03327663421777,414.24937742294287,442.53031850743247,486.81601406576584,522.4052871503461,592.5678612184007,646.5094575711852,731.3736043586556,764.1206501885417,824.9866915348531,842.518560926508,852.2500158783196,835.3072908369827,836.1951444168132,841.1652640925928,854.5545800090034,862.670254562024,876.2899028401788,900.6671600731248,914.1297257369124,925.6809275631776,966.4619093190666,994.9488545756267,1010.5617157809844,1030.001967090789,1045.1055952678698,1048.3736363704284,1059.1285653130176,1070.6582535725204,1100.3160239411768,1143.1171847458909,1166.101484231716,1205.1111306905673,1245.9583555314039,1270.5556909478455,1356.7671876394866,1410.0653797561695,1452.7647218430081,1524.6428933494608,1620.8458839204034,1590.377724664824,1600.2621402656182,1583.378468170361,1559.099976873021,1481.5502651549436,1434.0095783231754,1379.940573275353,1333.4575862129814,1263.4224800311486,1200.6043155412588,1146.4615861030686,1085.0743929922976,1040.0176012798756,992.0406992386154,954.4711267037574,934.1513160952167,964.4332781413323,1030.2278942350313,1110.7329575537249,1175.9755580143335,1187.3364268606074,1206.0927500137516,1150.8586982426864,1044.2844009973458,915.4633820054704,860.3382630105608,700.9911487714029,496.963008024642,334.75856669927424,216.3401142432073,76.74513615465985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSTu_BAK_NB>MYBu_BAK_NB@BAK,Bakerloo,NB,9,511,BSTu,Baker Street,641,MYBu,Marylebone LU,70542.11134987567,799.957305072963,7197.149355010347,23063.057040859767,17788.164072125786,12420.194857869457,9273.588718937364,0.0,4.277252862029696,14.976737251761199,37.16234906285171,84.25296823912694,149.38146392700986,217.06597654461703,292.84055718556664,368.6511207314254,412.8384671279328,435.0950916073433,485.01741602164236,508.3109007740577,558.1487203428111,588.5883991767489,661.924626688283,727.6668257665758,783.7461554493295,800.3736821474797,866.787949176718,887.7955144811818,869.3745882317837,869.7479278345149,883.926214376479,870.7067076065698,871.9977756369141,881.4515325459565,897.0387146074922,895.647434168969,916.693918056523,914.3020732558392,939.8974050804312,951.6571779150823,972.5378349960699,970.0076882811688,996.1799989553148,982.8983406579373,993.4125786582657,999.4138736647703,1038.9700258945493,1053.0788075804685,1099.3597983554862,1124.497943641497,1182.4631663765015,1253.3078372575114,1321.8711006487815,1370.7321467019085,1445.8978079441565,1558.3866632277873,1570.3633871353534,1576.9560015303582,1597.4383072342057,1643.7227364234698,1530.8848987164315,1479.5885845582907,1439.0146007475325,1363.873760438245,1240.766244112711,1186.5506270381986,1134.9930392345802,1061.5841441731318,1007.3597335015917,954.873619115708,929.9589723604448,883.1858164056233,868.2462336352772,872.3967473147131,916.4059205392332,967.8697851348824,1018.616106933938,1073.2815729571096,1104.0379533300793,1027.3463589801095,924.362855926047,848.1415426418578,737.4646926487852,585.5744853879345,443.1808895421823,312.0840717039881,171.3798322486453,60.248571501806815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBu_BAK_NB>ERBu_BAK_NB@BAK,Bakerloo,NB,10,641,MYBu,Marylebone LU,774,ERBu,Edgware Road (Bak),58125.265129307896,714.4845177587035,5915.754376975765,18907.359037439925,14538.942488737826,10439.983515411397,7608.741192984279,0.0,4.278209499229824,14.456618038426633,34.57841912136541,76.1908277805388,133.7573090924083,191.7152000472469,259.5079341794877,327.1326794444911,365.3055189348312,383.0821732721195,425.0649933688543,435.2170855217649,466.3984376634755,483.06133756914846,536.4419954015821,554.0041126918602,620.497868627388,629.906428807179,689.6417456730709,705.1401418792072,716.3885804412648,689.019882324252,704.9996587396889,683.4227867406144,685.2514288757247,692.5724557097956,715.8021101229185,715.4164236594901,742.4889550624731,742.2777651003872,774.5904287742463,782.0489798143178,803.1543641909262,803.7484293447882,836.02751340373,821.3246536785052,835.8725424154857,841.1707569462302,880.6920212194017,886.2418280122363,925.0979902976558,938.3087819276602,986.3005587589282,992.6758259729968,1088.046018288549,1127.1197249305576,1197.2715182270665,1236.1487914093702,1280.0598263363247,1286.0305359030299,1304.2205823759432,1298.2709584405204,1260.5419012808493,1266.900616752346,1201.6561888202732,1139.602107071661,1081.369011095043,1037.3483979245236,959.3577114551069,885.7564543338016,839.2246958610849,791.8742873278172,771.7219728547716,728.3021668275966,721.4357232946292,722.7793200579189,761.2116673074428,797.2106520993933,833.6665341712649,866.7642702038647,851.1431041882022,825.0114144810917,738.1618319167983,683.7748930247861,611.5096146855833,535.9268668675534,379.3123660108975,274.86175104409926,155.76382899629147,55.63406529445368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
