Link,Line,Dir,Order,From NLC,From ASC,From Station,To NLC,To ASC,To Station,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
ELEu_BAK_NB>LAMu_BAK_NB@BAK,Bakerloo,NB,1,570,ELEu,Elephant & Castle LU,628,LAMu,Lambeth North,10462.308717805947,146.31662092201287,1293.2528206844133,4854.603563450863,2203.5137748711686,1315.1116529772187,649.5102849002692,2.3509348952179647,4.587327766332983,7.76124767197099,12.090980883678188,18.16997227934125,25.712620780779236,32.60928667530994,43.034249969382344,53.18630453176121,57.632585575376645,64.07758133328754,75.49812962827704,87.01328615067774,98.77540380212334,117.29509938755913,136.85609052095376,148.19244002909818,148.05375729056394,151.5886899254109,155.08345250932388,154.92336532256545,157.14530344738614,167.94880373036182,176.35487434337674,186.82413706967048,194.23638088985797,206.04490660444856,219.8411228746071,231.0057563538399,231.92030110527318,232.79048840227824,230.1130816801985,224.89149485980602,218.81401818416333,218.7042212683131,217.83280851634015,216.21723799111825,212.38756703623886,208.1122773503546,201.33838464126285,194.29591340125816,188.34975384103862,183.93194375473405,180.57942078237159,181.822938862378,182.45410549783597,183.8925053657533,184.9407944144417,186.9051492741444,184.5839015083807,185.35483750968135,185.34185023097268,185.44898425121403,184.2280513937768,182.77632717144238,175.76432939114753,167.45279239649562,155.1267269308162,141.90570410480714,125.99045791822128,113.57859004694382,101.88491769392036,94.117469218495,87.20526845704592,84.51384744063235,82.31017934215659,81.15550280774619,79.87019661993834,79.19135085875392,80.18847692803314,77.46597680004902,78.46527187739615,76.21037242469724,73.85781165944275,62.67433801782298,52.457540910836535,35.51143552569676,21.883726363243877,8.660681656138664,2.9433018781580786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMu_BAK_NB>WLOu_BAK_NB@BAK,Bakerloo,NB,2,628,LAMu,Lambeth North,747,WLOu,Waterloo LU,14343.819442496848,185.58171494916655,1660.1882236952645,6680.747029535211,3233.0283408882497,1756.364313777477,827.9098196514857,3.2833442415778338,6.999829747387767,11.502326642990825,17.99505069428111,21.141859776771312,30.680230218152325,42.593695808919136,51.385377819086244,58.94616901253394,72.13742079947566,79.62943370016144,89.02636936037834,103.73593321751257,123.36911992977645,143.97709429348686,167.07046813066142,187.7834690333878,201.04492552174338,211.86506967384534,221.60275102230148,229.26955424840475,231.06150465511288,241.15020162947314,248.25731463294247,258.5818804078043,265.20314794955283,277.44510891793584,289.2995969907522,303.5759894907464,305.67740480882867,308.33003393763613,307.67366314658403,309.02841793989603,299.10006888117215,296.5202227733648,293.0943071436934,292.1705033156719,283.83393941527373,282.2063997988172,278.38485910429785,274.9821192736622,269.31144990249646,268.6643050846886,267.9250360864028,273.2515250740957,278.0129555633849,283.32102527013484,282.0429497912802,282.9168384441772,276.4807815230709,271.99744036869566,266.99334644483474,263.34179916066637,258.9975499158239,254.57990986089152,241.09221947119332,226.72710901962517,211.58063569711754,194.60258235975238,173.0963103888628,156.13933001489332,140.14547991128873,125.77558408691263,113.64206723928706,108.89256707212743,104.31287111485581,101.6880459614938,99.76173091126014,97.62843445670744,98.21839854637548,101.11338911550577,101.88088648858728,99.04294495793226,90.9333488206831,78.07184778363286,64.55304400733979,43.94240151553199,27.57321963278495,16.80284906242182,8.149055263983099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLOu_BAK_NB>EMBu_BAK_NB@BAK,Bakerloo,NB,3,747,WLOu,Waterloo LU,542,EMBu,Embankment,36910.95788448441,301.6858773632825,3188.698242316735,16498.34995405231,10070.688156009983,4729.708808998484,2121.8268457436197,4.0826359318411525,5.854353171198447,15.118653454966896,25.041933975832386,34.66822484675879,49.60422149311938,74.35972290940386,92.95613158016157,112.62516024685944,133.1755683033153,154.17502837979424,177.71608253252182,206.55628417054558,239.6786612227761,284.95392964711976,333.30496905966254,352.5916196043431,376.4674815547686,401.2833446468252,416.1701129482032,429.642479839168,461.40843339194646,497.5939475931391,528.3916138164354,580.6919951025192,621.0378819957257,663.7633879539412,698.3941364677202,742.3699111149757,752.0656504984282,760.6588574316794,767.5978080728676,778.1537818091671,771.5681089820603,763.0252846924893,759.0823971852452,765.4316078042713,744.4508394948198,724.9665015289385,722.7889934840382,725.1200700842613,729.5407872677837,742.8368980793404,767.7685803613458,793.3048657802158,830.0144863884149,852.8587636199397,886.7059084137604,902.0996827282512,909.4047233551288,885.4362990993872,866.8023573898755,839.2890834942572,813.9553847349504,768.3282062457868,722.4883947600138,664.4294422562543,591.9522626393566,518.4312661824848,459.00405090896714,405.92864714413736,356.9904777168219,323.64634027369027,299.2699851776222,282.62931464017464,276.4443057382805,274.7348096468357,276.24790667385867,275.743885726013,275.3312347450357,274.57637225856087,267.32718137087863,247.70778629377963,228.31468956768185,190.32097421484013,150.59453010759032,100.78474218799849,64.11413490355,30.68286688382998,16.328447483861133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBu_BAK_NB>CHXu_BAK_NB@BAK,Bakerloo,NB,4,542,EMBu,Embankment,718,CHXu,Charing Cross LU,42595.583462383576,313.1841925152156,3216.6636075018023,18466.907086286108,12116.047364076963,5789.546976907398,2693.2342350960967,3.8815862396881604,5.940979666240894,12.392125854770073,25.441527948109172,37.02447720190171,54.15169185601842,80.21044904092084,94.1413547075664,108.62886026753824,129.83213887356942,145.70000095536918,161.52734452045325,195.8012878987693,231.58942788890224,270.1120020938372,314.0512105315296,370.735343137002,401.21809212217386,430.779307707774,456.6885915048837,485.10503065090035,494.0577080622278,537.3443615786322,575.2696122882543,631.423628386354,677.8083005847893,725.7332296696245,764.186924106452,809.3810833214642,822.7881337965667,836.2174746514977,847.5822064208973,857.4120298773651,853.578981492145,850.5664613576273,849.2212597332532,855.0764225785267,841.6875684693671,828.0161987484564,830.286615459605,837.3513275564467,854.3456333632193,881.1539124717094,921.3129816607304,961.8771091627083,1014.4332419339984,1045.7621915330826,1081.231209800965,1092.7237756104366,1092.6102593786004,1062.8989889316072,1033.562142432109,996.0158106725206,963.8791204857877,913.041678229712,858.0118359054343,793.1095940056198,710.6747199335907,626.3802913749573,556.5486368030502,492.3367345321312,436.59102021494886,398.8188942389223,371.6112009730471,353.5109036670863,345.1180799817871,344.9799283712581,359.8669728109986,371.0790184642141,370.3422103390496,367.1891313195322,352.89758798951516,311.4956226888323,274.12784143850047,222.1653773656304,175.6407971127341,117.0049114710709,75.67580524408233,35.31746280640003,20.298468856535163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHXu_BAK_NB>PICu_BAK_NB@BAK,Bakerloo,NB,5,718,CHXu,Charing Cross LU,674,PICu,Piccadilly Circus,50193.09065022626,361.5707478554416,3579.4378889266127,20629.871931533617,14435.569244763643,7307.765419546353,3878.8754176005987,4.155969710797261,6.565077119483726,15.031715435691217,29.80872862939761,43.26327210456461,63.05866042631626,92.44409517799468,107.24322925119623,124.20323658454096,148.42320013492318,165.27388101165366,182.78467687243736,220.25579198438686,258.5975043583595,300.5694062914834,348.5560717151322,410.74368972711693,443.1193663060133,474.724517155299,502.18654678526633,533.8278869130626,541.3722148240572,589.1421732964227,629.7740856470302,691.1284824632814,742.9010393259906,796.7884128666224,836.7772731559597,885.9024386489191,900.696234122027,915.4551872709418,930.5856920099058,947.4036203887296,946.7507362257553,945.1726620404276,945.1685526986563,954.024625508902,940.4722305129452,933.1466232930474,945.1221367702824,963.8385400133106,992.7867034755307,1034.1671876221824,1087.467192439628,1135.154555837793,1191.6211174483158,1228.6879949938811,1275.899918676221,1298.4132915560022,1311.6723671886095,1289.1083272775102,1255.1724124560992,1204.4575022279566,1153.4666084114783,1081.74827981018,1010.1668688795984,938.5893299147988,847.8399861600183,756.5723759603807,681.5993353786588,614.910532937268,549.995861799877,508.5200532461042,480.45315826882836,467.44712732931686,462.7534499496937,476.31419758761376,522.7700110137935,560.8511341718486,566.2166310063404,555.0361503588153,526.6888523895651,442.2617485376717,366.21099101132836,287.63444838692317,232.78589410819112,155.0742933213674,103.25632222996136,52.275507683410005,30.58344439517566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICu_BAK_NB>OXCu_BAK_NB@BAK,Bakerloo,NB,6,674,PICu,Piccadilly Circus,669,OXCu,Oxford Circus,64516.84071602531,328.7279272280898,3403.619940029447,20995.33726589503,18606.068480421232,12449.937688980719,8733.149413470795,0.0,6.204193800392434,15.699323920754994,25.61394840376348,39.82840020106031,59.426487115558224,80.99588928673613,100.95968449982422,127.40834463215872,146.92491308027334,165.70299417119787,183.4649021926677,211.27868703454442,238.7478098644837,278.2161104434687,323.5650369690232,386.37778290903833,421.6865022312818,448.6683047118769,471.57855178943265,500.057795393285,501.2001160588583,528.5122426911129,571.5048529589998,625.0502459404644,671.6665374443701,719.5912894666168,762.9952248331499,802.1992012113368,826.9954028632443,853.4436134510373,882.7210581656923,916.8647188720413,930.694837350014,941.1004508338324,957.8600091450096,986.9535175486116,993.9590787706726,1034.637489525192,1075.9935671090896,1131.8790529557496,1186.7007626144975,1269.4573948798015,1323.2988058123476,1415.6851987607354,1471.420732062188,1544.2600653864904,1595.2486689665882,1662.1265236325926,1669.7501090205594,1681.4618329873629,1634.5655221141778,1590.8838388686286,1518.6430042095915,1455.798107695084,1366.2248767172327,1300.7668781010887,1214.2498943372184,1134.0133176736424,1057.8825874775378,1006.6443450696536,957.9494689192944,918.9935388278036,899.0930979301988,909.5707534019141,928.309133020432,992.2150655991198,1130.2496086228173,1241.7482338944005,1261.4510332182276,1241.229603919879,1168.8341158783232,1011.2198925073187,794.7476837500883,662.7336529251912,512.9260611846753,370.56751516345633,221.10984334150402,150.22268764437476,64.8090584449466,31.550031598408022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCu_BAK_NB>RPKu_BAK_NB@BAK,Bakerloo,NB,7,669,OXCu,Oxford Circus,685,RPKu,Regent's Park,65364.90378270792,541.4061821480539,5058.445023121078,21207.328657989765,17193.19213739941,12714.58416846857,8649.947613581075,0.0,5.965397369383462,18.46090617060113,34.31134634981357,67.83417568352239,103.44772018684507,140.32836819848006,171.05826818940824,212.38517549324277,233.05249633839128,256.19108051630667,285.8119909027353,333.2526195905594,379.89260492003194,431.0561694813823,493.6817277479416,559.9569256724578,607.1205240878844,616.6947189357227,649.348989434422,675.0333818095794,681.7354178333212,690.4342955837958,722.7771415593288,744.1495628190207,761.0953011945818,772.5784345470613,780.649589150146,803.0866610238887,813.0693080934175,823.3294193106285,852.7805773012349,888.2201499744119,908.543086882872,925.5182746376579,941.2167414932331,950.6091036564503,960.4769231074373,984.685158872373,1018.726026760736,1054.483188880516,1100.17545246467,1155.2902327729648,1198.6652282604366,1261.2150139086552,1317.0741960924222,1375.8436540482776,1434.5575715552004,1487.7037179805511,1512.8537608540612,1532.7657183741126,1523.051713905175,1491.240810395839,1457.854101833298,1418.5326257235645,1380.4992527282516,1337.3092248018238,1287.3425879416945,1226.893400041036,1153.124803295483,1087.6740713985055,1016.8098075229308,953.6027247580736,907.4469591011896,905.2312151750992,892.8789949675581,932.5111953821387,1013.7591840830374,1116.8117108413373,1153.7340410085346,1192.3597211951367,1152.3019868226277,1022.4107581760884,858.7170212694341,684.413070323602,527.823269064873,385.21150611282206,265.10361100444766,156.51272317703322,101.12122300403963,33.42697158109737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPKu_BAK_NB>BSTu_BAK_NB@BAK,Bakerloo,NB,8,685,RPKu,Regent's Park,511,BSTu,Baker Street,63617.556742370485,461.66417220526523,4831.531250505568,20186.03503297484,16980.619107340415,12582.802817544161,8574.904361800229,0.0,6.117851525753753,10.529991192465488,25.211500978113346,51.69274631486425,87.50484547750958,119.33511905735284,161.27211765920592,199.95432234986438,227.29479223448968,244.3822958254977,267.10237550953644,307.53322937472217,347.6710875415285,388.0616751246344,452.36227019216665,550.1817210882407,594.1514610614901,607.8271370002608,645.0088832031373,667.202079154546,646.9564610405802,655.4332911013771,686.3510660339592,705.7433040887845,720.7825520558923,729.6691186408258,735.3255499914086,755.8450551968264,763.765124560785,773.6429953662074,803.8871188282749,839.3127293865243,824.4122867661487,878.3834964154526,895.0207909323543,902.6986714277417,913.3716015765049,972.5412926149373,972.8733950750374,1009.2846758541749,1057.3511830011016,1114.239293203857,1161.9419006615378,1227.2188823241675,1288.8842787523527,1353.0689936764231,1416.2222946574534,1471.4403455645356,1497.7806040412656,1517.397102172902,1509.3106217486054,1478.3633927140838,1446.389629582209,1406.8349846623469,1367.7079774440708,1322.4581346230307,1270.718486095933,1210.4424852394914,1139.3148130512716,1076.566871161284,1008.2256738748,947.032373608458,900.8149058511833,897.1958365973427,884.0434194838051,922.8063413364073,1003.1834766211535,1105.8926937029041,1143.6764814784765,1127.1547510041105,1105.019482829296,1014.186886216629,852.4700472930011,679.5408967441673,579.5220358528189,419.32248026612604,262.6351740128301,154.3055920975951,99.1254325578723,32.05240774440282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSTu_BAK_NB>MYBu_BAK_NB@BAK,Bakerloo,NB,9,511,BSTu,Baker Street,641,MYBu,Marylebone LU,62125.79696184774,511.5073119668601,5352.045190876937,20797.39128342566,16395.405268792154,11452.044863106128,7617.403043680018,0.0,1.9399867237375612,9.639304886468977,25.972971897403173,56.394246167189905,97.20732623756425,137.76109417943658,182.59238187505963,224.4574993498966,251.2538267159888,270.9542202389492,299.2164034340743,348.26821796210646,395.51922037757737,446.21765568244456,520.6924204288011,591.9542719214508,645.1006526149653,665.5835855696042,692.8272165810778,705.5368630603192,723.4225579731623,710.3559183415645,736.2028051897189,762.476064951274,781.5511585777426,780.2565237086255,794.9293523909724,802.2335967852011,807.051072542601,809.2029031250328,834.7909446203515,867.3010487488956,891.5436048244153,908.6815462789405,922.3344863644256,920.8299370745932,921.2681221480278,935.2777247251815,962.9222178615843,990.2805850696533,1028.2346239816789,1077.28901944297,1123.4186056387264,1177.0635741744366,1241.3887290233404,1303.3034434134795,1356.6065680202564,1400.7077540761375,1429.383982347276,1448.5036218657135,1456.2247649413089,1433.445899939089,1417.9105302423081,1387.9623484436881,1342.9040523051176,1272.5483662492602,1226.1188586361404,1151.908662703009,1068.6048483952811,1000.7679381250963,942.2073681015697,865.1559423757136,810.0086376325422,778.2627820386638,759.9541633525024,771.0929542566233,805.4143412397266,899.3400805561822,959.3393894698694,1003.3676488201328,999.2086477600612,926.8553336087108,799.4784365643173,666.4282897224261,508.20049726115485,362.16750403013634,254.81843013888317,145.595676237329,70.29033099680964,22.31277851400466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBu_BAK_NB>ERBu_BAK_NB@BAK,Bakerloo,NB,10,641,MYBu,Marylebone LU,774,ERBu,Edgware Road (Bak),52269.79802651298,444.7949550086351,4333.115024183184,17637.721495282276,13786.76076353638,9671.940477797816,6395.465310704693,0.0,1.937703085179424,9.059458482118725,23.659433598316053,49.536398607077935,84.28613510415494,118.71105279692192,157.60477333486608,191.39013558553413,215.0325752388959,232.73320708305155,259.6480253551736,295.97031991198935,331.14828380196514,363.7624482484925,417.11868466910056,461.2795719493912,498.27536882676833,516.092844639981,550.6635588728407,561.938205042252,583.1193732652188,580.6547978801234,607.7307871133094,622.4481447831322,645.9222478265143,649.0272516151001,664.4456129594532,668.4472655432505,680.5478633521011,684.9264276849825,714.3614535775473,740.9554448088304,770.3385984564792,789.4254413779506,802.3345443746591,794.5285394497228,800.5645303279507,807.5545347279567,827.4929753446273,846.8716443857375,889.7105704411731,930.8376334547696,973.537607489432,1011.957960290002,1069.477039633929,1111.3556589446741,1154.2050913180196,1172.4155543752302,1198.8360795686951,1201.7342264598497,1208.3724896052895,1180.4572695979205,1183.1730873845293,1158.6949880940049,1136.0813182642364,1074.0768068284974,1046.968842738842,985.427675957261,920.1357598901924,850.8311896378294,803.5264128010233,731.681332248259,684.2723863279905,645.2394729934857,629.2003838333901,636.9875277803884,663.592686760657,744.0644727326803,794.6646720465923,802.6971660079793,803.7555791095299,779.3430632455113,664.291593102138,559.2768299224311,466.84712985157483,343.5615886977656,219.3433794065171,130.41534446654356,66.24443667207487,20.960055443355273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
